Field,ID,RA,DEC,z_Spec,Environment,Delta_Gal,Delta_Gal_err,M_UV,M_UV_err,beta_UV,beta_UV_err,Stellar_Mass_Low,Stellar_Mass_Med,Stellar_Mass_Upp,SFR_100_Low,SFR_100_Med,SFR_100_Upp
GS,190223,53.110629,-27.839666,5.3924,JADES-GS-OD-5.386,8.196006,0.161717,-20.255352,0.042616,-1.867588,0.13555,9.258838832849577,9.393200811910251,9.529694657680224,0.47620032686998026,0.7666609083798445,1.067211528493143
GS,190319,53.15679,-27.839707,5.508,Field,1.32859,0.152855,-20.036696,0.035024,-2.300984,0.067044,8.593695172996926,8.72657155323219,8.858518019894838,0.39909656603174576,0.5788964274068855,0.7500418408408126
GS,190321,53.156829,-27.839609,5.513,Field,1.578649,0.169278,-21.114186,0.034544,-2.001576,0.066252,9.369560163839127,9.635123662201563,9.810815712153056,0.9514289908820576,1.191990215386188,1.5118672367040753
GS,190323,53.156768,-27.83941,5.5153,Field,1.574665,0.157932,-18.781703,0.069631,-2.231994,0.141579,7.763529293376212,7.899855264524994,8.024344064436834,-0.33169031320552145,-0.14479923988717244,0.020307764791443642
GS,190365,53.10304,-27.839519,4.9266,Field,-0.668215,0.104708,-18.162242,0.200542,-0.544655,0.441171,9.572730653664385,9.685454552532276,9.81482161708121,0.006322526571193763,0.4959885654931891,0.9015136820933263
GS,190407,53.097709,-27.839436,5.7745,Field,2.196745,0.17217,-19.604976,0.043114,-1.554473,0.080232,8.710388062164133,8.845811132264329,8.968103077570564,0.39806680958336926,0.6057095578185909,0.7998219424373515
GS,190589,53.079525,-27.83879,5.8351,Field,-0.12993,0.175115,-18.681149,0.050654,-1.732574,0.101065,8.475636914246785,8.610483545228826,8.729438335640419,0.2939680544491458,0.4942604652779292,0.7018085260555541
GS,190816,53.082072,-27.837655,6.3098,Field,-0.183673,0.073867,-18.37371,0.046032,-1.899059,0.110496,7.566021183584688,7.636461099496176,7.72861504909105,-0.3544022920185041,-0.31789054230222663,-0.30420450350990674
GS,190993,53.106054,-27.837434,5.3883,JADES-GS-OD-5.386,9.230179,0.170651,-19.452629,0.031262,-1.353886,0.09218,8.673187646626332,8.8495336039304,8.996852970306119,0.3372327389797207,0.5498540962098181,0.7970049552066709
GS,190994,53.10604,-27.837315,5.3898,JADES-GS-OD-5.386,8.460738,0.187792,-20.419106,0.021379,-1.54153,0.071371,9.21952098274059,9.586008841142835,9.874341967257578,0.814884907777995,1.1601456919588646,1.5691680218977948
GS,190996,53.136764,-27.837454,8.2194,JADES-GS-OD-8.220,10.83432,0.036932,-19.010481,0.083229,-1.960463,0.160754,8.049412877099797,8.186904848334866,8.308821724839204,-0.18423840097340888,0.02729254678814254,0.23085273201187667
GS,191607,53.080715,-27.835324,5.3955,JADES-GS-OD-5.386,8.050944,0.175901,-19.54645,0.023971,-1.333172,0.076848,8.884135397222842,9.051547470369888,9.272543508927548,0.3964188986954589,0.6928521539615092,0.951205765190636
GS,191608,53.080676,-27.835146,5.392,JADES-GS-OD-5.386,8.327912,0.187521,-19.765265,0.021361,-2.081662,0.071371,7.817131439952851,7.828127114779671,7.8437177318175975,-0.14287278480532006,-0.12578090511478687,-0.12009755489298307
GS,191696,53.148061,-27.83495,5.8814,Field,-0.214145,0.101764,-19.562898,0.045297,-1.823143,0.094326,8.682325845261952,8.78120826334425,8.873220799792618,0.5536726282712924,0.7591612878495536,0.8833626442453413
GS,192219,53.0887,-27.833353,5.3915,JADES-GS-OD-5.386,9.896214,0.142312,-20.145683,0.027549,-1.504217,0.084494,8.995179183170631,9.143744232976397,9.345368733912627,0.6283839924089054,0.9208433815055596,1.1815907723830537
GS,192436,53.085345,-27.832679,5.3874,JADES-GS-OD-5.386,9.854817,0.15848,-18.238498,0.06468,-2.434442,0.236193,7.753043914883227,7.908771075903968,8.290499659743087,-0.6519142603849373,-0.27490150514755884,-0.01780967839265182
GS,192600,53.104758,-27.832291,5.3923,JADES-GS-OD-5.386,9.416667,0.167851,-19.861011,0.028692,-1.827937,0.09188,8.6213870354241,8.748234465159863,8.84194329173327,0.32692674469917965,0.5258229074427675,0.7325305934662412
GS,192710,53.086975,-27.831902,5.7771,Field,2.062361,0.180609,-18.518798,0.086085,-1.659332,0.159408,9.25122212567528,9.383636487573645,9.495357470238172,1.3357250675615322,1.4255624031305814,1.4647002379802807
GS,192850,53.062635,-27.830809,5.9287,Field,1.3465,0.100929,-19.941255,0.030665,-1.931982,0.066252,8.680365954491975,8.824680573859736,8.94422419778065,0.4971372805073676,0.676762304010733,0.8411697812491893
GS,194383,53.174118,-27.826843,5.7802,Field,1.346729,0.15562,-19.532703,0.039091,-2.403905,0.085618,8.495950944336153,8.598615516992167,8.677176058277302,0.2800862069759753,0.4373566862831775,0.5912352252338977
GS,195110,53.089651,-27.82473,5.7769,Field,2.152916,0.182676,-20.455216,0.032037,-2.108524,0.066252,9.464720635013862,9.566042402016409,9.652947438675337,0.8218103470752727,1.0564948842381656,1.2659235459271667
GS,195403,53.133752,-27.824243,6.0645,Field,1.201431,0.089138,-18.270291,0.072904,-1.827896,0.156973,8.351404348394396,8.6182263774099,8.746153095322152,-0.01312740037074531,0.20227088880160915,0.46120922001964854
GS,195513,53.166033,-27.823945,5.0429,Field,1.45821,0.203326,-18.872855,0.029683,-2.286317,0.091415,7.972124593683168,8.133615165281231,8.250176029539187,-0.24216573857465787,-0.01647905961384124,0.2001984213446047
GS,195552,53.122768,-27.823845,4.966,Field,0.026694,0.104861,-17.998581,0.093931,-2.12128,0.259559,8.219785168205222,8.300677013267165,8.356111923498982,-0.5151646462463653,-0.23873216248209622,-0.027800454183436525
GS,195913,53.145907,-27.822801,8.2243,JADES-GS-OD-8.220,10.19403,0.038114,-19.383765,0.065577,-2.13591,0.117129,8.856221387143918,8.986470861184612,9.095619966757308,0.4565303638164042,0.6516035827613954,0.8457603668393399
GS,195914,53.145845,-27.822739,8.222,JADES-GS-OD-8.220,11.820513,0.03593,-20.329962,0.040149,-2.166361,0.0731,8.757197911558078,8.869487123436874,9.5066064155435,0.5949498212797725,0.828980717480444,0.9782310588962453
GS,196514,53.062442,-27.82092,5.8979,Field,-0.595796,0.100147,-19.938189,0.038953,-1.991673,0.085033,8.267452442332191,8.44027361415842,8.617547814664869,0.011611306888512715,0.31416601862355303,0.6473496163518617
GS,196541,53.171626,-27.820868,5.8203,Field,0.722653,0.162449,-19.885644,0.03164,-2.037745,0.066252,9.064461201845404,9.191447147437403,9.27714097606501,0.46290777121898474,0.6562965613154219,0.8611268630331166
GS,196542,53.171563,-27.820817,5.8214,Field,0.658375,0.170088,-18.231405,0.048826,-1.808638,0.104571,8.190702346662464,8.2940273045293,8.38109646900008,-0.028300779643008117,0.21399402917706256,0.387120832699763
GS,196565,53.101432,-27.820902,6.8896,Field,6.843137,0.057023,-19.903344,0.038256,-2.023122,0.104501,8.987808692669864,9.13894795830555,9.226134223692254,0.6775735843613048,0.8980721226760853,1.1046525938929777
GS,196616,53.092428,-27.820728,5.116,Field,2.726377,0.160431,-20.012212,0.041123,-1.443202,0.107761,8.978767178031019,9.146858412025034,9.393905239652872,0.5677013930280865,0.8943146343675787,1.1453029484811081
GS,196661,53.099131,-27.82053,6.8855,Field,6.76699,0.055508,-20.197437,0.033861,-2.261048,0.102075,8.979291040316268,9.188691626103651,9.323480100884515,0.7283663966899012,0.9269675911757701,1.209164182884308
GS,196685,53.104133,-27.82042,5.3875,JADES-GS-OD-5.386,10.672096,0.154046,-19.417815,0.049283,-2.113843,0.178184,8.295119433071696,8.453069701656824,8.57112300699138,0.06798843998036112,0.27014769972942054,0.45964022408532046
GS,196770,53.175868,-27.820068,5.9882,Field,1.297794,0.094589,-19.100564,0.031852,-2.114149,0.077987,8.506173333003115,8.630805161599678,8.727245539192355,0.20455695491774853,0.3999236196145951,0.6021934214807877
GS,196973,53.188448,-27.819501,5.5725,Field,0.281066,0.176158,-20.387297,0.033965,-2.199732,0.066252,8.815129006046515,8.955338145436984,9.08573142735806,0.5684693101800323,0.7466735274737561,0.9208876801223357
GS,196974,53.188507,-27.819435,5.5717,Field,0.32908,0.162047,-20.367314,0.033973,-2.10326,0.066252,8.732109632896226,9.21479246270763,9.357097039220875,0.5977012700826968,0.888407226768733,1.2449941180779234
GS,197287,53.108791,-27.818171,5.3933,JADES-GS-OD-5.386,9.125957,0.180091,-18.088308,0.110849,-1.255879,0.315084,8.074264139276323,8.186349945257627,8.307929382241815,-0.2839421086171366,-0.013742198699812101,0.23091256382813577
GS,198048,53.076285,-27.815518,6.0671,Field,0.080497,0.084409,-21.240414,0.029459,-1.853173,0.066252,9.455302776066137,9.56001166017988,9.668710512504704,1.3149409442551014,1.4935137939424068,1.6446517114532142
GS,199708,53.151906,-27.809582,5.5606,Field,2.427366,0.171243,-19.559662,0.052542,-2.034041,0.104858,8.492811464933787,8.600425531676136,8.698679029144902,0.35276789078825155,0.5298551779496484,0.6864642393200505
GS,199856,53.127594,-27.808978,5.1263,Field,2.619691,0.172908,,,,,8.433852897482263,8.735701308098225,8.969827885653647,-0.0458716230448884,0.26826417660117396,0.6072413732485408
GS,200153,53.152047,-27.808287,5.5331,Field,0.874854,0.191368,-18.660371,0.06046,-2.26015,0.123385,8.062045722129664,8.361738166417819,8.525021774634862,-0.23695122924197184,-0.010527013469613912,0.3106076772960022
GS,200276,53.109801,-27.807703,5.9368,JADES-GS-OD-5.928,4.711954,0.099406,-18.525091,0.128291,-1.751396,0.269006,8.267448390350424,8.419234232644722,8.559863134263894,0.09779854148206966,0.3307308419839235,0.5017012879952986
GS,200278,53.109761,-27.807478,5.9342,JADES-GS-OD-5.928,5.658344,0.099421,-20.47555,0.030616,-1.553369,0.066252,9.28380359762135,9.589253360998747,9.711178248586153,1.0497695493781012,1.2750892679343362,1.5106798710121294
GS,200517,53.131333,-27.806874,5.1206,Field,2.567447,0.193199,-19.501249,0.023731,-2.370333,0.071371,8.245523514347623,8.426442499470168,8.548600794096915,-0.06031829161060505,0.1246976783877075,0.32652046617411984
GS,200590,53.132892,-27.806434,5.0254,Field,1.410284,0.177475,-20.227031,0.024644,-2.044046,0.071371,8.521780318685142,8.704688929114523,8.820350020439431,0.2823611904843442,0.49347889619409435,0.749150786198842
GS,200936,53.117493,-27.805258,5.934,JADES-GS-OD-5.928,5.242684,0.09989,-20.989351,0.030618,-2.27071,0.066252,9.127732561321386,9.228301007372322,9.299431159776278,0.9189905473797243,1.077309376130719,1.2298561107229935
GS,200992,53.164005,-27.805038,5.7105,Field,-0.43757,0.152016,-17.908225,0.09844,-1.797802,0.193568,8.471888899413441,8.620433029255848,8.753749579794054,-0.4612798309404903,-0.16755388507856342,0.10467040249575472
GS,200994,53.074211,-27.805001,5.383,JADES-GS-OD-5.386,9.927505,0.163537,-20.547802,0.026454,-1.683425,0.080368,9.205193911803,9.503839642901735,9.660991349869134,0.9322565451761134,1.1890329233073693,1.5096182508024036
GS,200999,53.074443,-27.804841,5.3777,JADES-GS-OD-5.386,8.850905,0.154229,-19.431992,0.071686,-0.937857,0.197295,8.97337617896965,9.154427218740365,9.399902573980038,0.6023060220421826,0.899038274847936,1.1496087301695952
GS,201002,53.074946,-27.804813,5.381,JADES-GS-OD-5.386,8.95768,0.181523,-20.686688,0.02145,-1.78456,0.071371,8.71978712960625,9.263678088367298,9.38793105398674,0.7825541432778746,0.9856822054789878,1.3763387972817493
GS,201003,53.074827,-27.804785,5.3789,JADES-GS-OD-5.386,8.976976,0.170537,-21.314195,0.021467,-1.194188,0.071371,9.322173333470369,9.575070749455392,9.83792848082627,1.007859031947039,1.30901910624873,1.608091588028405
GS,201004,53.074861,-27.804615,5.3775,JADES-GS-OD-5.386,8.72973,0.162327,-19.707633,0.042384,-1.872117,0.133089,8.895706583678997,9.024401619159127,9.132945513346579,0.4667072706535257,0.7031401784639639,0.8950946974507391
GS,201005,53.074974,-27.804529,5.3819,JADES-GS-OD-5.386,9.432968,0.167232,-19.593949,0.043535,-1.624817,0.131004,8.647652682471549,8.776850993684116,8.921402273711497,0.08136962414494794,0.4523671605455993,0.6633109677585599
GS,201006,53.074972,-27.804452,5.3779,JADES-GS-OD-5.386,9.154997,0.169904,-18.619953,0.103643,-1.524288,0.312049,8.515391187438361,8.66566886024047,8.820001679444943,0.10345410383715618,0.3895325541814669,0.625480529699112
GS,201125,53.166739,-27.804253,5.8196,Field,1.017291,0.163221,-21.71438,0.031646,-1.986028,0.066252,9.036399307454346,9.218920243352699,9.472720094097086,0.783357348154561,1.1421655258986072,1.342986406180646
GS,201127,53.166853,-27.804125,5.8297,Field,0.732102,0.159031,-19.236341,0.06916,-1.783506,0.14111,8.78543064928554,8.949354151986249,9.040430374540643,0.3186811733461487,0.5189135443726788,0.7058573590122202
GS,201158,53.075004,-27.804211,5.3782,JADES-GS-OD-5.386,9.058232,0.151171,-20.013833,0.05327,-1.318213,0.151046,9.481560673884276,9.580425363066789,9.669954181441302,0.6655034206616652,0.946944385932169,1.1707812908019282
GS,201249,53.13076,-27.803912,5.0271,Field,1.293578,0.203544,-20.954262,0.024628,-1.745668,0.071371,10.221625703434636,10.257011652646266,10.292608861962302,1.6340963988295267,1.700577585884687,1.7701887934119502
GS,201252,53.074085,-27.804011,5.3741,JADES-GS-OD-5.386,5.394884,0.163768,-19.73728,0.038489,-1.755548,0.119833,8.774830445885241,8.959899336756276,9.120217959569754,0.4309595178328376,0.6443307133131257,0.8757767998019239
GS,201867,53.188167,-27.801493,5.6286,Field,0.135718,0.150218,-19.371942,0.043652,-1.635366,0.091015,8.671758605177384,8.932680493918083,9.20360074635102,0.3706472895141169,0.7666189096398216,1.037021251009323
GS,202208,53.164068,-27.79972,5.4436,Field,0.668521,0.150049,-20.782495,0.03523,-1.614622,0.066252,9.22647501119373,9.293470272388674,9.348854674820704,1.1359790949983573,1.2515142605557625,1.3612498145278287
GS,202643,53.132662,-27.799042,5.1242,Field,2.698225,0.176252,-18.833601,0.050418,-2.28819,0.150207,7.930288231219131,8.08105420763386,8.213514945966196,-0.25578330122223825,-0.056956174793498855,0.14251182639498056
GS,202661,53.14396,-27.798957,5.9619,Field,-0.186992,0.107714,-20.166768,0.030372,-1.668649,0.066252,9.243265758579888,9.4789333722569,9.708215135423718,0.6657209380501153,0.9833412455810091,1.2822796280747113
GS,202809,53.136,-27.798489,5.7747,Field,2.800058,0.164182,-19.288794,0.032289,-2.021463,0.068377,8.091179332987549,8.1848202028442,8.331131432220175,-0.00752514257624646,0.18841378437018014,0.30456562095415685
GS,202853,53.1429,-27.798091,5.5585,Field,2.505492,0.171514,-19.950604,0.034101,-0.941926,0.066252,9.34516172958016,9.471573193974342,9.589680195737573,0.9065598851527791,1.1271106339785666,1.3311625483538125
GS,202855,53.142876,-27.797928,5.5539,Field,3.109941,0.161838,-19.476231,0.036209,-1.757004,0.069787,8.284161019597713,8.449816588500074,9.11929413747455,-0.3443067081547923,0.35524858844516577,0.5597224681489669
GS,203038,53.184045,-27.797833,7.2593,JADES-GS-OD-7.265,7.364312,0.055047,-18.05625,0.054913,-2.129817,0.190363,7.44860517899743,7.533374386418515,7.65740655974579,-0.5874533734312021,-0.4369973255939409,-0.362199244295843
GS,203112,53.115837,-27.797551,5.1252,Field,2.284843,0.183748,-18.721733,0.03334,-1.908273,0.10364,7.810087937883805,8.325519199941708,8.515557099215917,-0.363811924590513,-0.07126298891222145,0.501871097412799
GS,203138,53.078769,-27.797502,5.3836,JADES-GS-OD-5.386,9.264306,0.163047,-18.002089,0.095488,-2.208796,0.328152,7.952635426951815,8.140474340838066,8.301577593211569,-0.5755119764853831,-0.29025858070099414,0.008413500771888273
GS,203173,53.191058,-27.797318,7.2643,JADES-GS-OD-7.265,5.974717,0.059493,-19.331276,0.027531,-1.76343,0.086115,8.352939991472425,8.517919788579512,8.702867956341407,0.0905259755450608,0.4095754456571588,0.6368200114598874
GS,203180,53.152592,-27.797259,6.0791,Field,3.35019,0.087539,-18.482061,0.073229,-1.972186,0.169471,7.918703080266142,8.06156060917675,8.159889655432572,-0.2629425748567409,-0.07294946881223983,0.09429222709281097
GS,203204,53.121393,-27.797217,5.1204,Field,2.246753,0.183665,-18.749188,0.04616,-1.986588,0.146817,8.295484997195455,8.386805935009939,8.479577162409464,-0.24160116113429506,-0.012122503525397463,0.20309676289387024
GS,203205,53.121313,-27.797197,5.1177,Field,2.23251,0.193777,-18.147978,0.059896,-1.739603,0.179129,8.572762149903905,8.709124426478636,8.8415707869766,-0.26415342021843735,0.028058932429623127,0.2657380858263755
GS,203323,53.122468,-27.796525,5.4417,Field,0.375894,0.165427,-18.322585,0.062233,-1.844351,0.118462,7.632823558297,7.786146301023768,7.952653345138222,-0.4915675986665018,-0.2504800847866606,-0.03939468893127642
GS,203522,53.173228,-27.79568,6.0007,Field,0.413761,0.096287,-20.161653,0.030033,-2.046892,0.066252,9.174056604810529,9.24747106160451,9.313556675888293,1.0082600343893025,1.1497948550296426,1.2875979816782759
GS,203787,53.146087,-27.794567,5.9275,JADES-GS-OD-5.928,5.030908,0.101649,-19.629701,0.036275,-1.657622,0.073832,9.00126183758556,9.10505965551963,9.175193456712858,0.5747050397084467,0.7463341833803022,0.9325819198850015
GS,203955,53.183752,-27.793899,7.2587,JADES-GS-OD-7.265,8.199632,0.05651,-18.997963,0.037846,-1.245885,0.107165,8.499666679199692,8.596691392415144,8.693408188818132,0.3361935017700075,0.5207729153123962,0.7042411645861465
GS,204022,53.113534,-27.79349,7.1699,Field,-0.126638,0.06015,-19.457985,0.035074,-1.775968,0.095013,8.412462479619345,8.56139312633655,8.659397402441085,0.5629432256144165,0.6052514331556783,0.6311028061463054
GS,204330,53.179002,-27.79243,5.1426,Field,1.145923,0.186966,-19.17768,0.047908,-2.14527,0.14693,8.627701447743494,8.849789892132305,8.970629529656474,-0.04757714245642206,0.17172415603589963,0.4631765826678375
GS,204387,53.179262,-27.79218,5.1403,Field,0.81447,0.191582,-19.27782,0.024529,-2.122176,0.073155,7.93274738626906,8.410584752910674,8.593516499359577,-0.2065020535345712,0.025221798193323132,0.4789980503231168
GS,204844,53.180638,-27.79038,5.865,Field,-0.614049,0.097804,-18.55314,0.055408,-1.927507,0.121648,8.018855710612206,8.153314032518665,8.298834184042668,-0.2937432558532828,-0.03787516058098566,0.190546719492025
GS,204851,53.138593,-27.790253,5.4798,Field,0.975727,0.156033,,,,,10.491572403643756,10.582609999005417,10.659364123320817,2.5816375270816936,2.6279901331728297,2.648340906157924
GS,205144,53.183011,-27.789456,6.9516,Field,0.867414,0.059296,-18.162839,0.065366,-1.919906,0.182692,7.757848440135882,7.960163965196218,8.09689807821852,-0.4846639836501924,-0.2814622190656165,-0.053176539209589375
GS,205434,53.178463,-27.788284,5.1394,Field,1.029312,0.186547,-18.893619,0.031915,-1.592671,0.094364,8.090739220132972,8.409494795590163,8.620965215130969,-0.15594449236610436,0.1730591564766832,0.5585118120631933
GS,205478,53.164825,-27.788263,7.2272,JADES-GS-OD-7.231,6.162041,0.058046,-19.849128,0.0258,-1.871537,0.085111,8.458874823397663,8.573363339182416,8.676426189119747,0.3128517870121399,0.49912104950761005,0.6878592704581808
GS,205479,53.164687,-27.788235,7.2168,JADES-GS-OD-7.231,3.541326,0.054118,-19.179463,0.041609,-1.382931,0.124276,8.68648174621076,9.058777388218891,9.225555469626745,0.548982808392223,0.8169899798817726,1.04646437130017
GS,205654,53.128188,-27.787688,5.481,Field,0.419245,0.150211,-18.444865,0.0613,-2.198155,0.127738,7.575470477415725,7.659964293073783,7.821016230865479,-0.5204645222569442,-0.33876338074963347,-0.21064991270936814
GS,205778,53.186179,-27.787148,5.1379,Field,1.307337,0.203304,,,,,8.019382799913645,8.173055340392343,8.2849406499576,-0.4398148641287799,-0.1807260822765252,0.058335996658015817
GS,205965,53.166108,-27.785745,5.4665,Field,0.544799,0.174025,-19.627886,0.035416,-1.779942,0.066255,8.689784525472595,8.83114257542488,8.967709422013433,0.36263115124893486,0.5747624466917362,0.7934178784661653
GS,206146,53.146669,-27.786211,5.5219,Field,1.619172,0.157572,-20.050054,0.034457,-2.120272,0.066252,8.527198296508613,8.679326030648488,9.003737837002436,0.18293010218257652,0.5375170278019985,0.7641736082290944
GS,206457,53.118715,-27.785446,5.778,Field,1.894356,0.152118,-19.856334,0.033057,-2.11761,0.074694,8.735857116800705,8.86989683756613,8.975066702546615,0.46556871123762533,0.6707505475570368,0.8619781779179254
GS,206662,53.165775,-27.784898,5.4643,Field,0.406866,0.165539,-18.482079,0.038788,-2.357914,0.084799,7.683841904382173,7.853597366217744,7.97777906713878,-0.5293047658648271,-0.26335951971398924,-0.044764221777958135
GS,206949,53.124932,-27.784204,5.7813,Field,2.728133,0.16974,-19.893357,0.032973,-2.26815,0.07058,8.311419218582689,8.479012643405548,8.58988613707083,0.11826107858199665,0.2975043446948655,0.47241872741058255
GS,206950,53.124871,-27.784127,5.783,Field,1.972973,0.182434,-19.284041,0.049614,-2.163315,0.106321,8.596920954259657,8.774690546296954,8.8789946867477,0.045671836843745664,0.3143355902152235,0.612771774688446
GS,206996,53.145551,-27.783794,6.8742,JADES-GS-OD-6.876,2.629764,0.061478,-19.777357,0.02335,-2.294988,0.070415,8.485464238428412,8.526157849265521,8.565906734695668,0.5617506018453925,0.60750815504428,0.6330189053584198
GS,207230,53.15105,-27.782941,5.2604,Field,0.980198,0.170846,-19.858177,0.02247,-2.406087,0.072131,8.003875178890906,8.083199098871292,8.222488324201198,-0.0956640001662704,0.0706804611619138,0.17970258161701885
GS,208145,53.142077,-27.779851,5.9198,JADES-GS-OD-5.928,5.055713,0.099295,-20.458644,0.030744,-2.056362,0.066252,9.56543996412736,9.6514787398303,9.728044356580533,1.3161623461360492,1.4997614699876054,1.6454834567359642
GS,208359,53.131977,-27.779192,5.5432,Field,1.443793,0.17134,-19.283658,0.046942,-2.236865,0.105215,8.148044697666176,8.298584261775707,8.4492927612188,-0.05025376397408103,0.151923976538493,0.33633924473747895
GS,208450,53.183275,-27.778939,5.333,Field,-0.433588,0.147821,-17.998342,0.079462,-1.987506,0.283685,8.70220591671996,8.821309340542859,8.956414295506573,-0.4634986156021502,-0.1321823645619961,0.1358067328700172
GS,208609,53.171237,-27.778517,4.9324,Field,1.524456,0.114002,-20.215338,0.025575,-2.437274,0.071371,8.735172410017352,8.80482793110205,8.867371896334145,0.1375010589006348,0.27409189929693767,0.41286530528149484
GS,208642,53.130051,-27.778389,5.5646,Field,1.911593,0.158583,-20.136294,0.035985,-2.276576,0.07842,8.643091374987971,8.78618625140659,8.913820722959152,0.3420508098659152,0.5389613199016962,0.7441982569257857
GS,208643,53.130212,-27.77836,5.5648,Field,1.93177,0.156034,-18.524379,0.077752,-1.996874,0.162753,7.6481976072662015,7.794390310135701,7.941168628105136,-0.4309957903088424,-0.23668466364715074,-0.05120833706690093
GS,208688,53.151953,-27.778256,5.9314,JADES-GS-OD-5.928,5.364657,0.101305,-20.814293,0.030641,-2.020806,0.066252,9.203505952667681,9.297292490967973,9.370750803788171,1.0569387500570269,1.1907960081663922,1.3194712338365688
GS,209276,53.156101,-27.775882,6.0959,Field,2.640777,0.085441,-19.838605,0.032055,-1.541658,0.069289,9.589389748143192,9.719334045276437,9.812568802234054,0.5884550208714983,0.8404329666035656,1.120839389182927
GS,209277,53.156182,-27.775758,6.0993,Field,2.430532,0.085065,-19.538007,0.029423,-1.963004,0.066253,8.640282344852366,8.803901226504747,8.895095011884537,0.6982805730005353,0.8453209610861179,0.9161799625665626
GS,210003,53.131841,-27.773774,5.7769,Field,1.697599,0.185826,-18.876515,0.056229,-2.659438,0.14942,8.066751851529379,8.184315192241051,8.276071007449566,-0.3525686475368251,-0.18561087869953455,-0.011734120529788497
GS,210963,53.176568,-27.771131,5.8878,Field,0.027397,0.110488,-18.4274,0.047732,-2.187876,0.109926,7.420845730554413,7.86746781991347,8.267713004587,-1.0001343249275294,-0.4489679553204035,0.03305244843889876
GS,211388,53.183544,-27.770159,8.3848,Field,0.976285,0.037868,-19.72429,0.034492,-2.101247,0.066496,8.76801278276372,8.966254355976496,9.16944629286222,0.8373292165185108,1.0025912625853337,1.1141403526308034
GS,212430,53.172664,-27.767118,5.9818,Field,1.518892,0.101647,-19.091663,0.039657,-2.029078,0.093853,8.41168149611856,8.541364768255944,8.64569806258906,0.270682440501263,0.5035598239563549,0.6472236507099217
GS,212506,53.155842,-27.766717,5.3481,Field,-0.501371,0.171595,-18.499758,0.033039,-2.235993,0.11818,7.885506258842403,8.01121277763869,8.097198130457992,-0.2614759800234047,-0.09554595280721977,0.06568463753139464
GS,212553,53.193558,-27.766637,7.2407,JADES-GS-OD-7.231,7.643042,0.058518,-17.579969,0.07452,-1.888717,0.250257,7.574197504214135,7.711701048862339,7.857251145549523,-0.2959727105679273,-0.24537991915359716,-0.22354358335073948
GS,212628,53.153141,-27.766285,4.923,Field,0.66113,0.109726,-19.672533,0.039777,-2.052188,0.111026,8.273811388133682,8.373500342159048,8.467110656058706,0.12386550340739703,0.2670241515376376,0.4280906559562264
GS,212674,53.186358,-27.76607,5.7876,Field,0.391595,0.168289,-19.462404,0.037699,-1.351777,0.072923,9.297389704498318,9.559874843883302,9.686216576971539,0.549196233105999,0.8809468645637254,1.305567396869395
GS,213084,53.158908,-27.765074,8.4784,Field,0.956947,0.037066,-19.39174,0.039456,-2.310666,0.084489,7.817258372935092,7.91460545873425,8.014590013002106,-0.23335438500943712,-0.06848047648964513,0.0791366926434423
GS,213547,53.170234,-27.762962,5.2627,Field,0.476378,0.181543,-20.488878,0.022446,-1.653385,0.071371,8.93205719964042,9.287239564921576,9.444046621672403,0.6519778767232299,0.885178538106736,1.2139378997167187
GS,213598,53.145019,-27.762881,5.9294,JADES-GS-OD-5.928,5.118547,0.101817,-19.022817,0.041156,-2.340616,0.098601,7.809298619871305,7.966613902830081,8.111493225672042,-0.32588961043764963,-0.08183815879959666,0.15154105953519495
GS,213740,53.170801,-27.7623,5.2643,Field,0.522843,0.167363,-20.340186,0.022432,-1.131607,0.071371,9.01373360109387,9.131407146874075,9.247586495150616,0.8132176035693494,1.00799498826344,1.1927467718392024
GS,214234,53.146436,-27.760043,4.925,Field,0.244168,0.112609,-20.428143,0.025651,-1.428833,0.071371,9.160321381360825,9.292674233312832,9.59224631747986,0.5400012238370373,0.8714347259161016,1.077701041067999
GS,214632,53.143637,-27.758251,4.9239,Field,0.246106,0.109726,-20.661531,0.025662,-1.261197,0.071371,9.37132640445846,9.664780559101972,9.86861638847546,0.9252112074998309,1.201406760133212,1.5153749109974661
GS,215534,53.137666,-27.755275,5.4991,Field,-0.209069,0.160761,-20.492724,0.034681,-1.753789,0.066252,8.925255399445263,8.949145829454729,8.969548006189337,1.0403767190179596,1.0465671025194196,1.0524160759374266
GS,216165,53.192525,-27.753148,5.7177,Field,-0.459606,0.161176,-17.997974,0.097725,-1.815229,0.218972,8.170581830755541,8.262065803405164,8.36134705229897,0.21221003032187527,0.3180669384950555,0.36135972506044706
GS,216226,53.14986,-27.752829,5.9157,JADES-GS-OD-5.928,3.667445,0.101867,-19.737422,0.030781,-2.070942,0.066252,9.084352274953625,9.191296727755057,9.274823971066095,0.6175805341751943,0.8027828924959076,1.0022237154383418
GS,216608,53.178693,-27.751268,7.5634,JADES-GS-OD-7.561,6.838746,0.049996,-20.557228,0.032613,-2.00198,0.059258,8.88646802386897,9.205396656039506,9.436124929569477,0.6541753374200231,0.9513606264619626,1.2749439211932179
GS,216763,53.162415,-27.750707,7.0438,Field,0.0,0.055408,-18.532952,0.032109,-2.322028,0.115194,7.356831118258761,7.402906147101784,7.5626541892162455,-0.727520073554212,-0.5530682642398485,-0.49011559118546927
